eval rewards,goals,eval successes,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/n_updates,train/learning_rate,train/actor_loss,train/critic_loss
0.0,15,0.0,87.03,36439,7672,0.16,18,662096,661050,1e-05,0.03939224846661091,0.0007510412876035843
0.0,15,0.0,86.62,36443,7676,0.16,18,662419,661400,1e-05,0.03557301301509142,0.0008034779235913447
0.0,15,0.0,87.61,36447,7680,0.15,18,662819,661800,1e-05,0.03168529484421015,0.0020592594172921964
0.0,15,0.0,86.62,36450,7684,0.16,18,663120,662100,1e-05,0.03694000355899334,0.0014858288451432599
0.0,15,0.0,85.63,36453,7688,0.17,18,663421,662400,1e-05,0.03663014192134142,0.00040099061546698065
0.0,15,0.0,86.26,36457,7692,0.16,18,663821,662800,1e-05,0.03634792495518923,0.00033769447074519124
0.0,15,0.0,86.26,36461,7696,0.16,18,664221,663200,1e-05,0.03813668638467789,0.0021161929592926755
0.0,15,0.0,86.58,36465,7700,0.15,18,664621,663600,1e-05,0.03646951202303171,0.00035449254921331885
0.0,15,0.0,87.57,36469,7704,0.14,18,665021,664000,1e-05,0.04134513109922409,0.0014004309024767281
0.0,15,0.0,87.57,36473,7708,0.14,18,665421,664400,1e-05,0.036242297552526,0.0023325661873877836
0.0,15,0.0,86.78,36476,7712,0.15,18,665742,664700,1e-05,0.037331215403974057,0.0024507252897819853
0.0,15,0.0,86.78,36480,7716,0.15,18,666142,665100,1e-05,0.03744819603860378,0.00061802873090528
0.0,15,0.0,87.77,36484,7720,0.14,18,666542,665500,1e-05,0.03250315938144922,0.003069157759910013
0.0,15,0.0,87.77,36487,7724,0.14,18,666843,665800,1e-05,0.035517658665776254,0.003149341349671886
0.0,15,0.0,88.76,36491,7728,0.13,18,667243,666200,1e-05,0.035368513390421866,0.001698888603332307
0.0,15,0.0,88.79,36494,7732,0.13,18,667547,666500,1e-05,0.037633095756173136,0.0025832167614134958
0.0,15,0.0,89.78,36498,7736,0.12,18,667947,666900,1e-05,0.04021127194166183,0.0003342624302604236
0.0,15,0.0,90.74,36502,7740,0.11,18,668347,667300,1e-05,0.036359999030828476,0.00017614988013519905
0.0,15,0.0,91.73,36505,7744,0.1,18,668747,667700,1e-05,0.0366537755727768,0.0017443616509626736
0.0,15,0.0,93.3,36509,7748,0.08,18,669147,668100,1e-05,0.0354945582523942,0.0009878847304389637
0.0,15,0.0,93.52,36513,7752,0.07,18,669547,668500,1e-05,0.03876669827848673,0.0002475870578746253
0.0,15,0.0,93.52,36517,7756,0.07,18,669947,668900,1e-05,0.03400431849062443,0.0014567900132169598
0.0,15,0.0,92.53,36966,7760,0.08,18,670248,669200,1e-05,0.032992181703448295,0.00034464683517398953
0.0,15,0.0,92.53,36970,7764,0.08,18,670648,669600,1e-05,0.03705581329762936,0.0016294165157978568
0.0,15,0.0,93.52,36974,7768,0.07,18,671048,670000,1e-05,0.032201921250671145,0.0022456044793580077
0.0,15,0.0,92.72,36977,7772,0.08,18,671368,670350,1e-05,0.03617439098656178,0.0011439943554978527
0.0,15,0.0,93.49,36981,7776,0.07,18,671768,670750,1e-05,0.03581735212355852,0.002458147188881412
0.0,15,0.0,92.55,36985,7780,0.08,18,672074,671050,1e-05,0.03681137587875128,0.0011643925674206912
0.0,15,0.0,93.54,36989,7784,0.07,18,672474,671450,1e-05,0.032215788289904596,0.0005486269578432257
0.0,15,0.0,93.54,36992,7788,0.07,18,672775,671750,1e-05,0.034633053876459596,0.002198980223165563
0.0,15,0.0,92.84,36995,7792,0.08,18,673105,672100,1e-05,0.03384595755487681,0.001670432134606017
0.0,15,0.0,91.62,36998,7796,0.1,18,673383,672350,1e-05,0.036624046973884106,0.001127349636735744
0.0,15,0.0,91.62,37002,7800,0.1,18,673783,672750,1e-05,0.033655710853636264,0.0004487572313519195
0.0,15,0.0,91.62,37006,7804,0.1,18,674183,673150,1e-05,0.03609266221523285,0.0006829519211896695
0.0,15,0.0,91.02,37009,7808,0.11,18,674523,673500,1e-05,0.03880658850073814,0.0018946523508202517
0.0,15,0.0,91.81,37013,7812,0.1,18,674923,673900,1e-05,0.03804652467370033,0.003456237393347692
0.0,15,0.0,91.25,37016,7816,0.11,18,675267,674250,1e-05,0.037652261406183246,0.001978828304909257
0.0,15,0.0,90.32,37019,7820,0.12,18,675574,674550,1e-05,0.034696809202432635,0.002597294678307662
0.0,15,0.0,91.31,37023,7824,0.11,18,675974,674950,1e-05,0.03792149942368269,0.0014929676340580044
0.0,15,0.0,90.71,37026,7828,0.12,18,676314,675300,1e-05,0.034632373340427874,0.0018507023314396065
0.0,15,0.0,90.79,37029,7832,0.12,18,676626,675600,1e-05,0.03468055978417397,0.0007023791817118763
0.0,15,0.0,90.79,37033,7836,0.12,18,677026,676000,1e-05,0.036990909352898595,0.00022615293597482377
0.0,15,0.0,88.85,37035,7840,0.14,18,677232,676200,1e-05,0.035291812159121035,0.003934606851216813
0.0,15,0.0,87.83,37038,7844,0.16,18,677530,676500,1e-05,0.035775176435709,0.002136226324364543
0.0,15,0.0,86.84,37041,7848,0.17,18,677831,676800,1e-05,0.03408557049930096,0.0036633988335961474
0.0,15,0.0,85.94,37045,7852,0.18,18,678141,677100,1e-05,0.037206494435667994,0.00179669265909979
0.0,15,0.0,85.94,37049,7856,0.18,18,678541,677500,1e-05,0.033517140112817284,0.0019219610350501171
0.0,15,0.0,86.93,37053,7860,0.17,18,678941,677900,1e-05,0.036373323574662206,0.00035539287911888094
0.0,15,0.0,86.93,37056,7864,0.17,18,679341,678300,1e-05,0.036257522478699684,0.0024012700212006164
0.0,15,0.0,85.94,37059,7868,0.18,18,679642,678600,1e-05,0.03804769869893789,0.0020706472580877744
0.0,15,0.0,86.74,37516,7872,0.17,18,680042,679000,1e-05,0.034514844678342343,0.0016246221784604132
0.0,15,0.0,86.74,37520,7876,0.17,18,680442,679400,1e-05,0.03301907375454902,0.0028586651045407053
0.0,15,0.0,87.68,37524,7880,0.16,18,680842,679800,1e-05,0.034941601045429704,0.0012309376118173532
0.0,15,0.0,86.69,37527,7884,0.17,18,681143,680100,1e-05,0.0375840999186039,0.0014508711163216503
0.0,15,0.0,87.68,37531,7888,0.16,18,681543,680500,1e-05,0.03740660298615694,0.0007576102548409835
0.0,15,0.0,87.39,37534,7892,0.16,18,681844,680800,1e-05,0.039183006510138514,0.002179918736728723
0.0,15,0.0,86.88,37537,7896,0.16,18,682071,681050,1e-05,0.04126728042960167,0.0025980079072905936
0.0,15,0.0,86.2,37541,7900,0.17,18,682403,681400,1e-05,0.035488216951489446,0.004835348780488857
0.0,15,0.0,86.2,37544,7904,0.17,18,682803,681800,1e-05,0.03702118635177612,0.0018293150402496393
0.0,15,0.0,84.26,37546,7908,0.19,18,682949,681900,1e-05,0.03629373032599688,0.0009867643373036117
0.0,15,0.0,83.51,37549,7912,0.2,18,683274,682250,1e-05,0.032723810225725174,0.0004047829654928137
0.0,15,0.0,84.07,37553,7916,0.19,18,683674,682650,1e-05,0.03304603088647127,0.0037254299440883185
0.0,15,0.0,84.22,37556,7920,0.2,18,683996,682950,1e-05,0.03397542221471667,0.001188113899961536
0.0,15,0.0,82.61,37559,7924,0.22,18,684235,683200,1e-05,0.029389998875558376,0.006808108754194108
0.0,15,0.0,82.49,37563,7928,0.22,18,684563,683550,1e-05,0.041583081185817716,0.00032507851221453166
0.0,15,0.0,83.37,37567,7932,0.21,18,684963,683950,1e-05,0.03543639544397593,0.0012451032973331167
0.0,15,0.0,83.37,37571,7936,0.21,18,685363,684350,1e-05,0.040514402538537976,0.0015843912348645973
0.0,15,0.0,85.31,37575,7940,0.19,18,685763,684750,1e-05,0.0412378491461277,0.0007869211345132498
0.0,15,0.0,86.33,37579,7944,0.17,18,686163,685150,1e-05,0.04049807857722044,0.002040924323805484
0.0,15,0.0,87.32,37582,7948,0.16,18,686563,685550,1e-05,0.03954027261584997,0.002415200598170486
0.0,15,0.0,87.24,37585,7952,0.16,18,686865,685850,1e-05,0.04011712864041329,0.0014978538740342629
0.0,15,0.0,87.24,37589,7956,0.16,18,687265,686250,1e-05,0.0376702131703496,0.00155416697378314
0.0,15,0.0,87.24,37593,7960,0.16,18,687665,686650,1e-05,0.04012833800166846,0.0010282435370481836
0.0,15,0.0,86.38,37596,7964,0.17,18,687979,686950,1e-05,0.03854722917079925,0.0019542865937910393
0.0,15,0.0,86.47,37599,7968,0.17,18,688289,687250,1e-05,0.03891300950199365,0.0004892137637125415
0.0,15,0.0,86.47,37603,7972,0.17,18,688689,687650,1e-05,0.041367309764027596,0.0012464535960043576
0.0,15,0.0,86.47,37607,7976,0.17,18,689089,688050,1e-05,0.04073996856808662,0.0013234013607325323
0.0,15,0.0,86.47,37611,7980,0.17,18,689489,688450,1e-05,0.0408728937804699,0.00045490596019590154
0.0,15,0.0,87.46,37615,7984,0.16,18,689889,688850,1e-05,0.03479579571634531,0.001232177807160042
0.0,15,0.0,86.74,38072,7988,0.17,18,690217,689200,1e-05,0.03870453402400017,0.0012262341778478004
0.0,15,0.0,87.73,38076,7992,0.16,18,690617,689600,1e-05,0.03973196342587471,0.00023014570771920262
0.0,15,0.0,89.46,38081,7996,0.14,18,691017,690000,1e-05,0.03736382722854614,0.00019862678251229227
0.0,15,0.0,90.14,38084,8000,0.13,18,691417,690400,1e-05,0.04146537974476814,0.0019227119520655834
0.0,15,0.0,89.15,38087,8004,0.14,18,691718,690700,1e-05,0.03793768603354693,0.0024532920939054747
0.0,15,0.0,91.69,38091,8008,0.11,18,692118,691100,1e-05,0.038452534526586535,0.0010954147686970828
0.0,15,0.0,90.74,38094,8012,0.12,18,692348,691300,1e-05,0.0347620689868927,0.0035083767752348647
0.0,15,0.0,90.74,38098,8016,0.12,18,692748,691700,1e-05,0.03749854013323784,0.0023641423537628724
0.0,15,0.0,89.96,38100,8020,0.12,18,692992,691950,1e-05,0.04036593094468117,0.000379603771039001
0.0,15,0.0,91.57,38104,8024,0.1,18,693392,692350,1e-05,0.03865434482693672,0.003521655153517713
0.0,15,0.0,92.29,38107,8028,0.09,18,693792,692750,1e-05,0.0372900665551424,0.002115139943816757
0.0,15,0.0,91.3,38110,8032,0.1,18,694093,693050,1e-05,0.033712428994476795,0.0022267846941031164
0.0,15,0.0,90.57,38114,8036,0.11,18,694420,693400,1e-05,0.03839317798614502,0.000506166100713017
0.0,15,0.0,88.59,38116,8040,0.13,18,694622,693600,1e-05,0.04141342833638191,0.000324800087037147
0.0,15,0.0,88.59,38119,8044,0.13,18,695022,694000,1e-05,0.034036703184247015,0.0017727215709783194
0.0,15,0.0,87.87,38122,8048,0.14,18,695350,694300,1e-05,0.04007341206073761,9.078541478629631e-05
0.0,15,0.0,87.86,38125,8052,0.14,18,695651,694650,1e-05,0.04006908781826496,0.00021190896916778
0.0,15,0.0,86.87,38129,8056,0.15,18,695952,694950,1e-05,0.03679599333554506,0.0030595781070405794
0.0,15,0.0,85.91,38132,8060,0.16,18,696256,695250,1e-05,0.03576107986271381,0.0027470455385628155
0.0,15,0.0,86.05,38135,8064,0.16,18,696584,695550,1e-05,0.036312053576111794,0.002714580061383458
0.0,15,0.0,86.95,38138,8068,0.15,18,696984,695950,1e-05,0.03992514975368976,0.00013155359996744665
0.0,15,0.0,86.95,38142,8072,0.15,18,697384,696350,1e-05,0.03850165504962206,0.0006091318906146626
0.0,15,0.0,85.96,38145,8076,0.16,18,697685,696650,1e-05,0.032643276266753674,0.002056685662464588
0.0,15,0.0,85.96,38149,8080,0.16,18,698085,697050,1e-05,0.03421782657504082,0.0017585399860763572
0.0,15,0.0,85.96,38153,8084,0.16,18,698485,697450,1e-05,0.03943481750786305,0.0010006483126289822
0.0,15,0.0,84.7,38156,8088,0.17,18,698687,697650,1e-05,0.04183074451982975,0.0001453366481291596
0.0,15,0.0,83.71,38159,8092,0.18,18,698988,697950,1e-05,0.0384416252374649,0.0008735855594204623
0.0,15,0.0,83.08,38163,8096,0.19,18,699325,698300,1e-05,0.039095543846488,0.0006013683486617082
0.0,15,0.0,83.08,38166,8100,0.19,18,699725,698700,1e-05,0.04015784718096256,0.0018788296499860735
0.0,15,0.0,83.14,38624,8104,0.19,18,700032,699000,1e-05,0.03509039591997862,0.004396472205953615
0.0,15,0.0,82.21,38627,8108,0.2,18,700339,699300,1e-05,0.03583214432001114,0.0009132527198835305
0.0,15,0.0,82.07,38629,8112,0.2,18,700555,699550,1e-05,0.03644761342555285,0.0014428550256161542
0.0,15,0.0,81.08,38632,8116,0.21,18,700856,699850,1e-05,0.03686791829764843,0.0003096014676611958
0.0,15,0.0,81.65,38635,8120,0.2,18,701157,700150,1e-05,0.03935026600956917,0.0010064318890999858
0.0,15,0.0,81.65,38639,8124,0.2,18,701557,700550,1e-05,0.03887495905160904,0.0005237540202688251
0.0,15,0.0,79.67,38642,8128,0.22,18,701759,700750,1e-05,0.03650881987065077,0.0013446291385298536
0.0,15,0.0,79.17,38644,8132,0.23,18,702010,701000,1e-05,0.037602172307670115,0.0015759109431655815
0.0,15,0.0,79.9,38648,8136,0.22,18,702410,701400,1e-05,0.0379319566115737,0.00018246537302729849
0.0,15,0.0,80.89,38651,8140,0.21,18,702711,701700,1e-05,0.03445844423025846,0.0002396216423039732
0.0,15,0.0,80.89,38655,8144,0.21,18,703111,702100,1e-05,0.03768852423876524,0.002097450847231812
0.0,15,0.0,80.67,38658,8148,0.21,18,703417,702400,1e-05,0.03968450278043747,0.0007751065641787136
0.0,15,0.0,80.83,38661,8152,0.21,18,703734,702700,1e-05,0.03650707054883242,0.0008691323171751719
0.0,15,0.0,81.2,38665,8156,0.21,18,704072,703050,1e-05,0.03977887660264969,0.00015582389110932126
0.0,15,0.0,81.42,38668,8160,0.21,18,704398,703350,1e-05,0.038440704196691516,0.000793130322581419
0.0,15,0.0,82.14,38672,8164,0.2,18,704798,703750,1e-05,0.03815736223012209,0.0010137663950081333
0.0,16,0.0,82.14,38676,8168,0.2,18,705198,704150,1e-05,0.03867781542241573,0.0017259277047742216
0.0,16,0.0,81.18,38679,8172,0.21,18,705502,704500,1e-05,0.03504788395017386,0.0011991061692060612
0.0,16,0.0,82.17,38683,8176,0.2,18,705902,704900,1e-05,0.038024726696312426,0.0028206600324483587
0.0,16,0.0,81.58,38687,8180,0.21,18,706243,705200,1e-05,0.0329217629134655,0.0009727812061282748
0.0,16,0.0,81.58,38691,8184,0.21,18,706643,705600,1e-05,0.03334125313907862,0.006818905135805835
0.0,16,0.0,82.78,38694,8188,0.2,18,706965,705950,1e-05,0.03154865927994251,0.0007191164244250103
0.0,16,0.0,83.77,38698,8192,0.19,18,707365,706350,1e-05,0.03434010393917561,0.0005010479047632544
0.0,16,0.0,84.4,38702,8196,0.18,18,707765,706750,1e-05,0.03715063206851482,0.0014004728423788037
0.0,16,0.0,84.4,38706,8200,0.18,18,708165,707150,1e-05,0.03876630358397961,0.001379487893445912
0.0,16,0.0,84.51,38709,8204,0.18,18,708483,707450,1e-05,0.0371677503734827,0.002070285815570969
0.0,16,0.0,83.55,38711,8208,0.19,18,708694,707650,1e-05,0.03773197501897812,0.0003436673609667196
0.0,16,0.0,83.41,38714,8212,0.19,18,708896,707850,1e-05,0.03426223233342171,0.00309023927362432
0.0,16,0.0,83.41,38717,8216,0.19,18,709197,708150,1e-05,0.03241334516555071,0.002763341594145459
0.0,16,0.0,83.41,38720,8220,0.19,18,709498,708450,1e-05,0.036009061075747015,0.001902542870884645
0.0,16,0.0,83.41,38724,8224,0.19,18,709898,708850,1e-05,0.03537353329360485,0.0016529496782823117
0.0,16,0.0,85.39,39175,8228,0.17,18,710298,709250,1e-05,0.03527803726494312,0.000848236671581617
0.0,16,0.0,85.89,39178,8232,0.16,18,710599,709550,1e-05,0.03309354566037655,0.0020847260206119243
0.0,16,0.0,85.89,39182,8236,0.16,18,710999,709950,1e-05,0.039398853704333305,0.002502992163313138
0.0,16,0.0,85.91,39185,8240,0.16,18,711302,710300,1e-05,0.037557127811014654,0.000251563068741234
0.0,16,0.0,84.34,39187,8244,0.18,18,711545,710500,1e-05,0.03625019311904907,0.0005297536285615934
0.0,16,0.0,85.27,39191,8248,0.18,18,711944,710900,1e-05,0.035811032466590405,0.0023509545964952847
0.0,16,0.0,86.1,39194,8252,0.17,18,712344,711300,1e-05,0.03401679541915655,0.001218416825422537
0.0,16,0.0,86.72,39198,8256,0.16,18,712744,711700,1e-05,0.03910703450441361,0.0017864387075678678
0.0,16,0.0,87.46,39202,8260,0.15,18,713144,712100,1e-05,0.031366725526750086,0.0015705146763775701
0.0,16,0.0,86.47,39205,8264,0.16,18,713445,712400,1e-05,0.030916919708251955,0.0021293615499052977
0.0,16,0.0,86.47,39209,8268,0.16,18,713845,712800,1e-05,0.032507158145308496,0.0012124578217299132
0.0,16,0.0,87.43,39212,8272,0.15,18,714245,713200,1e-05,0.040816819965839385,0.00017987695734518637
0.0,16,0.0,86.44,39216,8276,0.16,18,714546,713500,1e-05,0.03844872608780861,0.0023789525120173492
0.0,16,0.0,87.03,39220,8280,0.15,18,714946,713900,1e-05,0.03840519562363624,0.0016058884446465526
0.0,16,0.0,86.27,39223,8284,0.16,18,715270,714250,1e-05,0.034068909324705604,0.0017456476655206643
0.0,16,0.0,87.05,39227,8288,0.15,18,715670,714650,1e-05,0.036128775738179686,0.001704360886651557
0.0,16,0.0,85.45,39230,8292,0.17,18,715910,714900,1e-05,0.03210597492754459,0.0017040288244788825
0.0,16,0.0,85.45,39234,8296,0.17,18,716310,715300,1e-05,0.03468283761292696,0.0024736934734573878
0.0,16,0.0,84.46,39237,8300,0.18,18,716611,715600,1e-05,0.03701807338744402,0.001361599909942015
0.0,16,0.0,84.29,39240,8304,0.18,18,716912,715900,1e-05,0.03840632148087025,0.00046131635721394557
0.0,16,0.0,86.18,39244,8308,0.16,18,717312,716300,1e-05,0.038258231896907094,0.0010612761907486856
0.0,16,0.0,88.16,39248,8312,0.14,18,717712,716700,1e-05,0.03783733535557985,0.0014329887922758643
0.0,16,0.0,89.15,39251,8316,0.13,18,718112,717100,1e-05,0.03736857533454895,0.0018180404722988896
0.0,16,0.0,89.32,39254,8320,0.13,18,718430,717400,1e-05,0.03663725182414055,0.0012899447843756206
0.0,16,0.0,88.4,39257,8324,0.14,18,718738,717700,1e-05,0.03773718968033791,0.0008755136329364178
0.0,16,0.0,88.4,39261,8328,0.14,18,719138,718100,1e-05,0.03976043380796909,0.00023324410396526217
0.0,16,0.0,89.39,39265,8332,0.13,18,719538,718500,1e-05,0.03530657421797514,0.0009331513980578165
0.0,16,0.0,89.39,39269,8336,0.13,18,719938,718900,1e-05,0.03558442812412977,0.002891442861928226
0.0,16,0.0,89.56,39728,8340,0.13,18,720258,719250,1e-05,0.035519819632172586,0.0017167977526059985
0.0,16,0.0,91.13,39732,8344,0.11,18,720658,719650,1e-05,0.03494681626558304,0.0003722978845780744
0.0,16,0.0,90.15,39735,8348,0.11,18,720959,719950,1e-05,0.0395810528844595,0.00018489605221475358
0.0,16,0.0,90.15,39739,8352,0.11,18,721359,720350,1e-05,0.04038502000272274,0.004181472110694813
0.0,16,0.0,89.2,39742,8356,0.12,18,721664,720650,1e-05,0.036849742345511916,0.001983499140405911
0.0,16,0.0,89.2,39746,8360,0.12,18,722064,721050,1e-05,0.03688547782599926,0.000920511407102822
0.0,16,0.0,90.19,39749,8364,0.11,18,722464,721450,1e-05,0.0384898067265749,0.002063026861742401
0.0,16,0.0,89.47,39752,8368,0.12,18,722792,721750,1e-05,0.04004956915974617,0.0003844010446846369
0.0,16,0.0,89.47,39756,8372,0.12,18,723192,722150,1e-05,0.03694257877767086,0.0008299867732239363
0.0,16,0.0,89.47,39760,8376,0.12,18,723493,722450,1e-05,0.03377483252435923,0.00032972059966596134
0.0,16,0.0,89.47,39764,8380,0.12,18,723893,722850,1e-05,0.038630598336458204,0.001727727948964457
0.0,16,0.0,90.23,39768,8384,0.11,18,724293,723250,1e-05,0.039289008304476736,0.0005452791924835765
0.0,16,0.0,89.4,39771,8388,0.12,18,724610,723600,1e-05,0.03889034915715456,0.002205614845797754
0.0,16,0.0,90.37,39774,8392,0.11,18,724947,723900,1e-05,0.03840171623975039,0.0037414016019465634
0.0,16,0.0,89.66,39778,8396,0.12,18,725276,724250,1e-05,0.037378821782767774,0.0005550535207203212
0.0,16,0.0,89.66,39781,8400,0.12,18,725577,724550,1e-05,0.03632689815014601,0.0019558518988560536
0.0,16,0.0,89.77,39784,8404,0.12,18,725889,724850,1e-05,0.03865366138517857,0.001419872984970425
0.0,16,0.0,88.21,39787,8408,0.14,18,726133,725100,1e-05,0.03885025508701801,0.0008434166722236113
0.0,16,0.0,86.66,39789,8412,0.16,18,726378,725350,1e-05,0.03807072259485721,0.0016548900144607614
0.0,16,0.0,85.67,39793,8416,0.17,18,726679,725650,1e-05,0.03784226942807436,0.003977252349568516
0.0,16,0.0,85.82,39796,8420,0.17,18,727012,726000,1e-05,0.036824033819139006,0.000701196304316909
0.0,16,0.0,85.89,39799,8424,0.18,18,727327,726300,1e-05,0.03690880112349987,0.0003217927185414737
0.0,16,0.0,85.89,39803,8428,0.18,18,727727,726700,1e-05,0.03795304231345654,0.0015814026179032225
0.0,16,0.0,85.89,39807,8432,0.18,18,728127,727100,1e-05,0.03498928479850292,0.0021382281850128495
0.0,16,0.0,84.9,39810,8436,0.19,18,728428,727400,1e-05,0.036352824680507184,0.0019850023781964408
0.0,16,0.0,85.7,39814,8440,0.18,18,728828,727800,1e-05,0.035778820514678955,0.001006998992543231
0.0,16,0.0,85.7,39818,8444,0.18,18,729228,728200,1e-05,0.03465818278491497,0.002862051700885786
0.0,16,0.0,86.69,39822,8448,0.17,18,729628,728600,1e-05,0.03940968312323093,0.00210057274659448
0.0,16,0.0,86.69,40282,8452,0.17,18,730028,729000,1e-05,0.034809567630290986,0.005328087780490023
0.0,16,0.0,87.64,40285,8456,0.16,18,730428,729400,1e-05,0.03310529220849276,0.0006228125717370858
0.0,16,0.0,85.72,40288,8460,0.18,18,730636,729600,1e-05,0.03377917595207691,0.0035686073002580087
0.0,16,0.0,85.72,40291,8464,0.18,18,731036,730000,1e-05,0.038858317285776135,0.00021644472573825624
0.0,16,0.0,85.86,40294,8468,0.18,18,731378,730350,1e-05,0.036846356689929964,0.0018493865185610049
0.0,16,0.0,85.86,40298,8472,0.18,18,731778,730750,1e-05,0.03860246710479259,0.00019475078051982563
0.0,16,0.0,85.95,40301,8476,0.18,18,732088,731050,1e-05,0.03652322992682457,0.0013033503766928334
0.0,16,0.0,85.22,40304,8480,0.19,18,732415,731400,1e-05,0.038059898018836975,0.002075977542572218
0.0,16,0.0,85.22,40308,8484,0.19,18,732815,731800,1e-05,0.037648256383836266,0.0006990346231305012
0.0,16,0.0,84.82,40310,8488,0.2,18,733092,732050,1e-05,0.037808980494737625,0.0008217570235228778
0.0,16,0.0,83.98,40313,8492,0.21,18,733345,732300,1e-05,0.03565369423478842,0.00507345427378823
0.0,16,0.0,84.69,40317,8496,0.2,18,733745,732700,1e-05,0.03593659847974777,0.0032403011690985296
0.0,16,0.0,84.69,40320,8500,0.2,18,734046,733000,1e-05,0.03667394138872623,0.000952488622688179
0.0,16,0.0,84.58,40323,8504,0.2,18,734347,733300,1e-05,0.034483873955905436,0.0018353800686782052
0.0,16,0.0,86.14,40327,8508,0.18,18,734747,733700,1e-05,0.03711850486695766,0.001967323034114088
0.0,16,0.0,85.71,40330,8512,0.18,18,734949,733900,1e-05,0.03231294199824333,0.006967159822488611
0.0,16,0.0,86.7,40334,8516,0.17,18,735349,734300,1e-05,0.039105245098471644,0.00034121561224310427
0.0,16,0.0,86.46,40337,8520,0.17,18,735658,734650,1e-05,0.03580340340733528,0.0016401814876371645
0.0,16,0.0,87.31,40341,8524,0.15,18,736058,735050,1e-05,0.03817220434546471,0.00400673556538095
0.0,16,0.0,86.32,40344,8528,0.16,18,736359,735350,1e-05,0.038523576259613036,0.002155951717568314
0.0,16,0.0,86.32,40348,8532,0.16,18,736759,735750,1e-05,0.03721420742571354,0.0011711977627055603
0.0,16,0.0,87.31,40352,8536,0.15,18,737159,736150,1e-05,0.03682750929147005,0.0024330603441376298
0.0,16,0.0,85.34,40355,8540,0.17,18,737362,736350,1e-05,0.03881766259670258,0.0008608831608944456
0.0,16,0.0,85.34,40358,8544,0.17,18,737762,736750,1e-05,0.036902168653905394,0.0014983043376196293
0.0,16,0.0,83.52,40361,8548,0.19,18,737980,736950,1e-05,0.03923258781433105,0.0015172350968532555
0.0,16,0.0,83.52,40365,8552,0.19,18,738380,737350,1e-05,0.03928523123264313,0.0013962494803809022
0.0,16,0.0,82.67,40368,8556,0.2,18,738695,737650,1e-05,0.04112238332629204,0.0015343967054286623
0.0,16,0.0,84.59,40371,8560,0.18,18,739095,738050,1e-05,0.03725300557911396,0.0017374711901902628
0.0,16,0.0,83.81,40375,8564,0.19,18,739417,738400,1e-05,0.037400679774582384,0.0034882413409650327
0.0,16,0.0,84.39,40379,8568,0.18,18,739817,738800,1e-05,0.03673586115241051,0.000385737757642346
0.0,16,0.0,84.39,40832,8572,0.18,18,740217,739200,1e-05,0.03740989416837692,0.0013274274468221847
0.0,16,0.0,85.29,40836,8576,0.17,18,740617,739600,1e-05,0.03885789975523948,0.0016938414192645722
0.0,16,0.0,86.02,40840,8580,0.16,18,741017,740000,1e-05,0.03917155005037785,0.0006698957720527687
0.0,16,0.0,85.79,40843,8584,0.17,18,741394,740350,1e-05,0.037949998527765275,0.00044842493373835167
0.0,16,0.0,86.24,40847,8588,0.16,18,741716,740700,1e-05,0.0348898933082819,0.00045997595290828033
0.0,16,0.0,86.92,40850,8592,0.15,18,742037,741000,1e-05,0.03451606631278992,0.002898129593959311
0.0,16,0.0,86.92,40854,8596,0.15,18,742437,741400,1e-05,0.03325942222028971,0.0019553905788689007
0.0,16,0.0,87.91,40858,8600,0.14,18,742837,741800,1e-05,0.03958515800535679,0.0003668659584309353
0.0,16,0.0,88.9,40861,8604,0.13,18,743237,742200,1e-05,0.03637980569154024,0.002767095817553127
0.0,16,0.0,87.91,40865,8608,0.14,18,743538,742500,1e-05,0.03749239832162857,0.0014129886005412118
0.0,16,0.0,88.6,40868,8612,0.14,18,743809,742800,1e-05,0.03653422608971596,0.000903476123839937
0.0,16,0.0,88.6,40872,8616,0.14,18,744209,743200,1e-05,0.03840819027274847,0.0002768848795858503
0.0,16,0.0,87.98,40875,8620,0.15,18,744456,743450,1e-05,0.03971841163933277,0.0005795785203918058
0.0,16,0.0,86.99,40878,8624,0.16,18,744757,743750,1e-05,0.038676950931549076,0.00038927053379666176
0.0,16,0.0,87.98,40881,8628,0.15,18,745157,744150,1e-05,0.03886246625334024,0.000507578925580674
0.0,16,0.0,87.98,40885,8632,0.15,18,745557,744550,1e-05,0.03605722010135651,0.0016917728433509182
0.0,16,0.0,87.98,40889,8636,0.15,18,745957,744950,1e-05,0.0385530748218298,0.0014783405806201699
0.0,16,0.0,89.18,40892,8640,0.14,18,746280,745250,1e-05,0.039082158207893375,0.0012560057919108658
0.0,16,0.0,88.19,40896,8644,0.15,18,746581,745550,1e-05,0.03833908334374428,0.0007129554377388558
0.0,16,0.0,90.01,40900,8648,0.13,18,746981,745950,1e-05,0.040260119885206225,0.003005267851476674
0.0,16,0.0,89.18,40903,8652,0.14,18,747298,746250,1e-05,0.03714962523430586,0.0017345022715926461
0.0,16,0.0,89.39,40906,8656,0.14,18,747634,746600,1e-05,0.037040547765791416,0.001797422050349269
0.0,16,0.0,88.41,40909,8660,0.15,18,747936,746900,1e-05,0.038120292946696284,0.0006628914282737242
0.0,16,0.0,88.2,40912,8664,0.15,18,748237,747200,1e-05,0.037535839769989254,0.0007030081274115218
